ID,Sporelayer,Quickener,Generation,Birth_step,Death_step,Lifespan,Sex_check
2185515,2157718,2157718,249,10000,0,-10000,0
2185516,2157699,2157699,216,10000,0,-10000,0
2185517,2157999,2157999,193,10000,0,-10000,0
2185518,2158352,2158352,391,10000,0,-10000,0
2185520,2158663,2158663,226,10000,0,-10000,0
2185521,2160244,2160244,363,10000,0,-10000,0
2185522,2160051,2160051,245,10000,0,-10000,0
2185524,2160992,2160992,207,10000,0,-10000,0
2185525,2161291,2161291,441,10000,0,-10000,0
2185526,2161291,2161291,441,10000,0,-10000,0
2185529,2161554,2161554,399,10000,0,-10000,0
2185532,2162137,2162137,190,10000,0,-10000,0
2185533,2162115,2162115,205,10000,0,-10000,0
2185534,2163420,2163420,213,10000,0,-10000,0
2185535,2164962,2164962,375,10000,0,-10000,0
2185536,2164835,2164835,261,10000,0,-10000,0
2185538,2165125,2165125,409,10000,0,-10000,0
2185539,2165440,2165440,236,10000,0,-10000,0
2185542,2166690,2166690,266,10000,0,-10000,0
2185543,2166853,2166853,256,10000,0,-10000,0
2185544,2166842,2166842,224,10000,0,-10000,0
2185549,2168171,2168171,400,10000,0,-10000,0
2185550,2168069,2168069,203,10000,0,-10000,0
2185552,2168371,2168371,271,10000,0,-10000,0
2185553,2168302,2168302,265,10000,0,-10000,0
2185558,2168886,2168886,465,10000,0,-10000,0
2185559,2169523,2169523,206,10000,0,-10000,0
2185560,2169726,2169726,256,10000,0,-10000,0
2185563,2169680,2169680,259,10000,0,-10000,0
2185566,2170489,2170489,286,10000,0,-10000,0
2185571,2171133,2171133,224,10000,0,-10000,0
2185575,2172000,2172000,251,10000,0,-10000,0
2185580,2178930,2173358,468,10000,0,-10000,-5572
2185581,2173334,2173334,375,10000,0,-10000,0
2185582,2173321,2173321,344,10000,0,-10000,0
2185583,2173308,2173308,222,10000,0,-10000,0
2185586,2173177,2173177,263,10000,0,-10000,0
2185587,2181867,2173628,484,10000,0,-10000,-8239
2185588,2173570,2173570,352,10000,0,-10000,0
2185590,2163118,2173434,255,10000,0,-10000,10316
2185593,2174166,2174166,430,10000,0,-10000,0
2185596,2174434,2174434,255,10000,0,-10000,0
2185598,2174663,2174663,270,10000,0,-10000,0
2185599,2174659,2174659,271,10000,0,-10000,0
2185600,2174652,2174652,193,10000,0,-10000,0
2185601,2174645,2174645,273,10000,0,-10000,0
2185602,2174643,2174643,269,10000,0,-10000,0
2185603,2175033,2175033,260,10000,0,-10000,0
2185605,2175121,2175121,267,10000,0,-10000,0
2185606,2175121,2175121,267,10000,0,-10000,0
2185607,2175591,2175591,264,10000,0,-10000,0
2185608,2175591,2175591,264,10000,0,-10000,0
2185613,2175430,2175430,251,10000,0,-10000,0
2185615,2175387,2175387,270,10000,0,-10000,0
2185616,2175384,2175384,400,10000,0,-10000,0
2185618,2175382,2175382,274,10000,0,-10000,0
2185619,2175372,2175372,262,10000,0,-10000,0
2185622,2175352,2175352,266,10000,0,-10000,0
2185624,2155049,2175689,268,10000,0,-10000,20640
2185625,2175671,2175671,247,10000,0,-10000,0
2185626,2175668,2175668,259,10000,0,-10000,0
2185630,2176222,2176222,405,10000,0,-10000,0
2185632,2176191,2176191,357,10000,0,-10000,0
2185633,2176182,2176182,465,10000,0,-10000,0
2185634,2176151,2176151,468,10000,0,-10000,0
2185635,2176113,2176113,545,10000,0,-10000,0
2185638,2176052,2176052,254,10000,0,-10000,0
2185639,2178947,2176466,368,10000,0,-10000,-2481
2185644,2176722,2176722,248,10000,0,-10000,0
2185645,2176888,2176888,262,10000,0,-10000,0
2185647,2179055,2179055,364,10000,0,-10000,0
2185649,2179052,2179052,354,10000,0,-10000,0
2185650,2179046,2179046,462,10000,0,-10000,0
2185651,2179045,2179045,548,10000,0,-10000,0
2185653,2179007,2179007,541,10000,0,-10000,0
2185656,2178989,2178989,468,10000,0,-10000,0
2185657,2178984,2178984,227,10000,0,-10000,0
2185660,2178950,2178950,465,10000,0,-10000,0
2185663,2178907,2178907,377,10000,0,-10000,0
2185665,2178895,2178895,338,10000,0,-10000,0
2185666,2178889,2178889,337,10000,0,-10000,0
2185670,2181616,2181616,554,10000,0,-10000,0
2185673,2181926,2181926,369,10000,0,-10000,0
2185680,2181914,2181914,475,10000,0,-10000,0
2185682,2181911,2181911,364,10000,0,-10000,0
2185683,2181909,2181909,320,10000,0,-10000,0
2185684,2181908,2181908,343,10000,0,-10000,0
2185685,2181906,2181906,462,10000,0,-10000,0
2185688,2181903,2181903,487,10000,0,-10000,0
2185690,2181898,2181898,371,10000,0,-10000,0
2185691,2181897,2181897,326,10000,0,-10000,0
2185692,2181895,2181895,489,10000,0,-10000,0
2185693,2181891,2181891,470,10000,0,-10000,0
2185695,2181888,2181888,546,10000,0,-10000,0
2185701,2181878,2181878,489,10000,0,-10000,0
2185704,2181868,2181868,334,10000,0,-10000,0
2185706,2181859,2181859,294,10000,0,-10000,0
2185707,2181851,2181851,303,10000,0,-10000,0
2185709,2181849,2181849,382,10000,0,-10000,0
2185711,2181847,2181847,328,10000,0,-10000,0
2185712,2181843,2181843,352,10000,0,-10000,0
2185713,2181842,2181842,470,10000,0,-10000,0
2185714,2181841,2181841,469,10000,0,-10000,0
2185721,2181830,2181830,348,10000,0,-10000,0
2185733,2181757,2181757,542,10000,0,-10000,0
2185734,2181743,2181743,339,10000,0,-10000,0
2185736,2181741,2181741,364,10000,0,-10000,0
2185738,2181735,2181735,527,10000,0,-10000,0
2185744,2182103,2182103,349,10000,0,-10000,0
2185745,2179152,2182087,375,10000,0,-10000,2935
2185746,2182066,2182066,350,10000,0,-10000,0
2185747,2182164,2182018,443,10000,0,-10000,-146
2185749,2182161,2181981,371,10000,0,-10000,-180
2185750,2182629,2182629,260,10000,0,-10000,0
2185752,2182503,2182503,266,10000,0,-10000,0
2185753,2182502,2182502,277,10000,0,-10000,0
2185755,2182431,2182431,406,10000,0,-10000,0
2185756,2182407,2182407,249,10000,0,-10000,0
2185759,2117156,2117156,195,10000,0,-10000,0
2185762,2128560,2128560,407,10000,0,-10000,0
2185763,2134026,2134026,250,10000,0,-10000,0
2185764,2134026,2134026,250,10000,0,-10000,0
2185766,2136896,2136896,202,10000,0,-10000,0
2185767,2139408,2139408,384,10000,0,-10000,0
2185768,2146106,2146106,394,10000,0,-10000,0
2185772,2150931,2150931,297,10000,0,-10000,0
2185775,2155100,2155100,246,10000,0,-10000,0
2185778,2157966,2157966,274,10000,0,-10000,0
2185779,2157966,2157966,274,10000,0,-10000,0
2185782,2160134,2160134,397,10000,0,-10000,0
2185783,2160881,2160881,466,10000,0,-10000,0
2185784,2161023,2161023,255,10000,0,-10000,0
2185791,2161928,2161928,250,10000,0,-10000,0
2185792,2179135,2162312,353,10000,0,-10000,-16823
2185793,2162192,2162192,276,10000,0,-10000,0
2185794,2162192,2162192,276,10000,0,-10000,0
2185797,2163925,2163925,407,10000,0,-10000,0
2185799,2164223,2164223,351,10000,0,-10000,0
2185802,2165681,2165681,269,10000,0,-10000,0
2185803,2165681,2165681,269,10000,0,-10000,0
2185806,2165878,2165878,395,10000,0,-10000,0
2185807,2166433,2166433,238,10000,0,-10000,0
2185808,2166624,2166624,262,10000,0,-10000,0
2185813,2167906,2167906,409,10000,0,-10000,0
2185814,2167803,2167803,315,10000,0,-10000,0
2185815,2168155,2168155,221,10000,0,-10000,0
2185817,2168155,2168155,221,10000,0,-10000,0
2185818,2168854,2168854,342,10000,0,-10000,0
2185819,2169175,2169175,342,10000,0,-10000,0
2185821,2170746,2170746,406,10000,0,-10000,0
2185823,2171029,2170976,305,10000,0,-10000,-53
2185825,2171732,2171732,485,10000,0,-10000,0
2185826,2172030,2172030,250,10000,0,-10000,0
2185827,2173555,2173555,357,10000,0,-10000,0
2185831,2173434,2173434,255,10000,0,-10000,0
2185833,2174376,2174376,305,10000,0,-10000,0
2185834,2174906,2174906,272,10000,0,-10000,0
2185835,2174906,2174906,272,10000,0,-10000,0
2185836,2175186,2175186,238,10000,0,-10000,0
2185837,2175362,2175362,242,10000,0,-10000,0
2185839,2175696,2175696,254,10000,0,-10000,0
2185841,2175683,2175683,256,10000,0,-10000,0
2185842,2175682,2175682,256,10000,0,-10000,0
2185843,2175682,2175682,256,10000,0,-10000,0
2185844,2175628,2175628,265,10000,0,-10000,0
2185845,2175628,2175628,265,10000,0,-10000,0
2185846,2175622,2175622,271,10000,0,-10000,0
2185848,2175613,2175613,268,10000,0,-10000,0
2185849,2175612,2175612,268,10000,0,-10000,0
2185850,2175612,2175612,268,10000,0,-10000,0
2185853,2175879,2175879,261,10000,0,-10000,0
2185855,2175840,2175840,275,10000,0,-10000,0
2185856,2175817,2175817,278,10000,0,-10000,0
2185859,2176425,2176425,225,10000,0,-10000,0
2185861,2176386,2176386,364,10000,0,-10000,0
2185862,2176381,2176381,456,10000,0,-10000,0
2185863,2176377,2176377,406,10000,0,-10000,0
2185865,2176366,2176366,257,10000,0,-10000,0
2185866,2176356,2176356,227,10000,0,-10000,0
2185867,2176326,2176326,285,10000,0,-10000,0
2185868,2176312,2176312,394,10000,0,-10000,0
2185873,2176568,2176568,249,10000,0,-10000,0
2185874,2176503,2176503,237,10000,0,-10000,0
2185875,2176889,2176889,254,10000,0,-10000,0
2185876,2176889,2176889,254,10000,0,-10000,0
2185877,2177032,2177032,258,10000,0,-10000,0
2185881,2179286,2179286,367,10000,0,-10000,0
2185882,2179284,2179284,360,10000,0,-10000,0
2185886,2179265,2179265,294,10000,0,-10000,0
2185889,2179237,2179237,334,10000,0,-10000,0
2185891,2179232,2179232,456,10000,0,-10000,0
2185892,2179224,2179224,276,10000,0,-10000,0
2185893,2179217,2179217,327,10000,0,-10000,0
2185896,2179205,2179205,349,10000,0,-10000,0
2185897,2179204,2179204,294,10000,0,-10000,0
2185898,2179191,2179191,349,10000,0,-10000,0
2185899,2179183,2179183,389,10000,0,-10000,0
2185907,2182176,2182176,356,10000,0,-10000,0
2185909,2182171,2182171,308,10000,0,-10000,0
2185910,2182170,2182170,473,10000,0,-10000,0
2185912,2182163,2182163,480,10000,0,-10000,0
2185913,2182160,2182160,485,10000,0,-10000,0
2185914,2182157,2182157,311,10000,0,-10000,0
2185915,2182156,2182156,467,10000,0,-10000,0
2185916,2182154,2182154,544,10000,0,-10000,0
2185917,2182153,2182153,352,10000,0,-10000,0
2185922,2182143,2182143,278,10000,0,-10000,0
2185923,2182142,2182142,474,10000,0,-10000,0
2185928,2182135,2182135,242,10000,0,-10000,0
2185929,2182134,2182134,224,10000,0,-10000,0
2185930,2182132,2182132,338,10000,0,-10000,0
2185936,2182122,2182122,460,10000,0,-10000,0
2185937,2182120,2182120,469,10000,0,-10000,0
2185938,2182116,2182116,491,10000,0,-10000,0
2185940,2182110,2182110,302,10000,0,-10000,0
2185944,2182094,2182094,319,10000,0,-10000,0
2185947,2182089,2182089,343,10000,0,-10000,0
2185949,2182086,2182086,318,10000,0,-10000,0
2185950,2182080,2182080,470,10000,0,-10000,0
2185951,2182078,2182078,482,10000,0,-10000,0
2185954,2182072,2182072,337,10000,0,-10000,0
2185956,2182069,2182069,365,10000,0,-10000,0
2185957,2182063,2182063,366,10000,0,-10000,0
2185958,2182056,2182056,367,10000,0,-10000,0
2185959,2182055,2182055,490,10000,0,-10000,0
2185960,2182053,2182053,294,10000,0,-10000,0
2185965,2182022,2182022,372,10000,0,-10000,0
2185966,2182005,2182005,474,10000,0,-10000,0
2185969,2181969,2181969,360,10000,0,-10000,0
2185971,2179490,2182378,340,10000,0,-10000,2888
2185972,2176544,2182320,251,10000,0,-10000,5776
2185976,2182742,2182742,273,10000,0,-10000,0
2185977,2182741,2182741,273,10000,0,-10000,0
2185978,2182706,2182706,257,10000,0,-10000,0
2185981,2097274,2097274,210,10000,0,-10000,0
2185982,2117398,2117398,203,10000,0,-10000,0
2185983,2118131,2118131,252,10000,0,-10000,0
2185991,2148495,2148495,51,10000,0,-10000,0
2185994,2151993,2151993,220,10000,0,-10000,0
2185995,2152553,2152553,256,10000,0,-10000,0
2185996,2153959,2153959,253,10000,0,-10000,0
2185998,2153911,2153911,255,10000,0,-10000,0
2185999,2156037,2156037,397,10000,0,-10000,0
2186001,2157778,2157778,274,10000,0,-10000,0
2186002,2158231,2158231,258,10000,0,-10000,0
2186004,2158177,2158177,402,10000,0,-10000,0
2186007,2159865,2159865,253,10000,0,-10000,0
2186009,2160747,2160747,347,10000,0,-10000,0
2186011,2160800,2160800,239,10000,0,-10000,0
2186014,2161708,2161708,392,10000,0,-10000,0
2186015,2161707,2161707,260,10000,0,-10000,0
2186016,2163938,2163938,304,10000,0,-10000,0
2186017,2164832,2164832,273,10000,0,-10000,0
2186020,2165373,2165373,305,10000,0,-10000,0
2186021,2165283,2165283,258,10000,0,-10000,0
2186022,2176645,2166405,426,10000,0,-10000,-10240
2186024,2167878,2167878,237,10000,0,-10000,0
2186026,2168219,2168219,405,10000,0,-10000,0
2186028,2169159,2169159,490,10000,0,-10000,0
2186030,2169062,2169062,553,10000,0,-10000,0
2186032,2169030,2169030,310,10000,0,-10000,0
2186035,2170098,2170098,363,10000,0,-10000,0
2186036,2170127,2170127,242,10000,0,-10000,0
2186038,2170471,2170471,266,10000,0,-10000,0
2186039,2170907,2170907,282,10000,0,-10000,0
2186041,2171986,2171986,274,10000,0,-10000,0
2186042,2172005,2172005,265,10000,0,-10000,0
2186044,2172695,2172695,272,10000,0,-10000,0
2186047,2172987,2172987,259,10000,0,-10000,0
2186049,2173848,2173848,341,10000,0,-10000,0
2186053,2173764,2173764,368,10000,0,-10000,0
2186054,2182242,2174079,406,10000,0,-10000,-8163
2186055,2173936,2173936,242,10000,0,-10000,0
2186057,2174972,2174972,213,10000,0,-10000,0
2186059,2175114,2175114,271,10000,0,-10000,0
2186061,2175110,2175110,261,10000,0,-10000,0
2186062,2175109,2175109,261,10000,0,-10000,0
2186064,2175681,2175681,271,10000,0,-10000,0
2186066,2175920,2175920,247,10000,0,-10000,0
2186068,2175917,2175917,273,10000,0,-10000,0
2186070,2175840,2175840,275,10000,0,-10000,0
2186074,2176718,2176718,407,10000,0,-10000,0
2186081,2176632,2176632,402,10000,0,-10000,0
2186082,2176626,2176626,319,10000,0,-10000,0
2186083,2176617,2176617,294,10000,0,-10000,0
2186084,2176611,2176611,249,10000,0,-10000,0
2186086,2176563,2176563,456,10000,0,-10000,0
2186088,2179293,2176974,228,10000,0,-10000,-2319
2186089,2182311,2176966,288,10000,0,-10000,-5345
2186090,2171238,2176838,281,10000,0,-10000,5600
2186092,2171385,2177208,346,10000,0,-10000,5823
2186094,2177262,2177262,264,10000,0,-10000,0
2186095,2177512,2177512,264,10000,0,-10000,0
2186097,2179519,2179519,554,10000,0,-10000,0
2186099,2179509,2179509,457,10000,0,-10000,0
2186106,2179455,2179455,469,10000,0,-10000,0
2186107,2179444,2179444,347,10000,0,-10000,0
2186108,2176874,2179440,304,10000,0,-10000,2566
2186109,2179439,2179439,348,10000,0,-10000,0
2186110,2179428,2179428,550,10000,0,-10000,0
2186111,2179425,2179425,459,10000,0,-10000,0
2186118,2179708,2179708,347,10000,0,-10000,0
2186119,2179773,2179701,339,10000,0,-10000,-72
2186121,2181396,2181396,265,10000,0,-10000,0
2186122,2182107,2182107,564,10000,0,-10000,0
2186123,2182014,2182014,542,10000,0,-10000,0
2186126,2182380,2182380,300,10000,0,-10000,0
2186127,2182377,2182377,555,10000,0,-10000,0
2186128,2182372,2182372,344,10000,0,-10000,0
2186129,2182370,2182370,553,10000,0,-10000,0
2186132,2182365,2182365,308,10000,0,-10000,0
2186139,2182349,2182349,334,10000,0,-10000,0
2186148,2182331,2182331,492,10000,0,-10000,0
2186149,2182329,2182329,253,10000,0,-10000,0
2186150,2182321,2182321,481,10000,0,-10000,0
2186155,2182304,2182304,464,10000,0,-10000,0
2186158,2182284,2182284,338,10000,0,-10000,0
2186160,2182258,2182258,443,10000,0,-10000,0
2186163,2182249,2182249,337,10000,0,-10000,0
2186165,2182204,2182204,317,10000,0,-10000,0
2186168,2182580,2182551,283,10000,0,-10000,-29
2186171,2182523,2182523,353,10000,0,-10000,0
2186174,2182484,2182484,345,10000,0,-10000,0
2186178,2183196,2183196,212,10000,0,-10000,0
2186181,2093603,2093603,220,10000,0,-10000,0
2186185,2131892,2131892,248,10000,0,-10000,0
2186188,2140460,2140460,209,10000,0,-10000,0
2186189,2142387,2142387,251,10000,0,-10000,0
2186191,2148330,2148330,434,10000,0,-10000,0
2186194,2150420,2150420,197,10000,0,-10000,0
2186195,2151377,2151377,260,10000,0,-10000,0
2186200,2154864,2154864,252,10000,0,-10000,0
2186202,2157443,2157443,209,10000,0,-10000,0
2186203,2157799,2157799,397,10000,0,-10000,0
2186204,2159003,2159003,544,10000,0,-10000,0
2186206,2159297,2159297,284,10000,0,-10000,0
2186208,2159810,2159810,204,10000,0,-10000,0
2186209,2159810,2159810,204,10000,0,-10000,0
2186216,2163340,2163340,251,10000,0,-10000,0
2186218,2163612,2163612,231,10000,0,-10000,0
2186222,2164596,2164596,237,10000,0,-10000,0
2186224,2166537,2166537,337,10000,0,-10000,0
2186225,2166888,2166888,252,10000,0,-10000,0
2186226,2166860,2166860,256,10000,0,-10000,0
2186227,2166860,2166860,256,10000,0,-10000,0
2186228,2166853,2166853,256,10000,0,-10000,0
2186231,2167364,2167364,210,10000,0,-10000,0
2186232,2167606,2167606,224,10000,0,-10000,0
2186233,2168337,2168337,343,10000,0,-10000,0
2186234,2169082,2169082,248,10000,0,-10000,0
2186235,2169082,2169082,248,10000,0,-10000,0
2186236,2169082,2169082,248,10000,0,-10000,0
2186237,2169075,2169075,269,10000,0,-10000,0
2186238,2169075,2169075,269,10000,0,-10000,0
2186243,2169356,2169356,549,10000,0,-10000,0
2186244,2169324,2169324,467,10000,0,-10000,0
2186247,2169790,2169790,345,10000,0,-10000,0
2186248,2170089,2170089,470,10000,0,-10000,0
2186250,2170464,2170464,396,10000,0,-10000,0
2186251,2171072,2171072,215,10000,0,-10000,0
2186252,2171291,2171291,257,10000,0,-10000,0
2186253,2172172,2172172,391,10000,0,-10000,0
2186254,2172160,2172160,497,10000,0,-10000,0
2186256,2172115,2172115,538,10000,0,-10000,0
2186257,2172367,2172367,234,10000,0,-10000,0
2186260,2179563,2174088,285,10000,0,-10000,-5475
2186261,2174058,2174058,363,10000,0,-10000,0
2186263,2179687,2173931,283,10000,0,-10000,-5756
2186264,2174345,2174190,353,10000,0,-10000,-155
2186265,2174147,2174147,248,10000,0,-10000,0
2186268,2175322,2175322,149,10000,0,-10000,0
2186270,2175428,2175428,257,10000,0,-10000,0
2186272,2176130,2176130,402,10000,0,-10000,0
2186275,2176126,2176126,262,10000,0,-10000,0
2186277,2176072,2176072,256,10000,0,-10000,0
2186279,2176067,2176067,271,10000,0,-10000,0
2186280,2176051,2176051,248,10000,0,-10000,0
2186281,2176051,2176051,248,10000,0,-10000,0
2186283,2176351,2176351,273,10000,0,-10000,0
2186284,2176604,2176604,245,10000,0,-10000,0
2186285,2176602,2176602,255,10000,0,-10000,0
2186286,2176502,2176502,252,10000,0,-10000,0
2186289,2176882,2176882,408,10000,0,-10000,0
2186290,2176881,2176881,254,10000,0,-10000,0
2186291,2176872,2176872,339,10000,0,-10000,0
2186292,2176782,2176782,400,10000,0,-10000,0
2186294,2176729,2176729,251,10000,0,-10000,0
2186296,2177061,2177061,245,10000,0,-10000,0
2186300,2177486,2177486,255,10000,0,-10000,0
2186302,2177768,2177768,267,10000,0,-10000,0
2186306,2179765,2179765,283,10000,0,-10000,0
2186309,2179754,2179754,402,10000,0,-10000,0
2186310,2179753,2179753,551,10000,0,-10000,0
2186313,2179743,2179743,485,10000,0,-10000,0
2186314,2179741,2179741,342,10000,0,-10000,0
2186316,2179731,2179731,476,10000,0,-10000,0
2186318,2179729,2179729,548,10000,0,-10000,0
2186320,2179724,2179724,304,10000,0,-10000,0
2186322,2179718,2179718,361,10000,0,-10000,0
2186323,2179711,2179711,306,10000,0,-10000,0
2186330,2179634,2179634,410,10000,0,-10000,0
2186333,2179608,2179608,473,10000,0,-10000,0
2186335,2179590,2179590,264,10000,0,-10000,0
2186336,2179572,2179572,546,10000,0,-10000,0
2186337,2159090,2180033,347,10000,0,-10000,20943
2186338,2182558,2180016,472,10000,0,-10000,-2542
2186340,2182314,2182314,542,10000,0,-10000,0
2186343,2182221,2182221,542,10000,0,-10000,0
2186344,2182627,2182627,487,10000,0,-10000,0
2186345,2182626,2182626,378,10000,0,-10000,0
2186346,2182625,2182625,331,10000,0,-10000,0
2186347,2182624,2182624,310,10000,0,-10000,0
2186348,2182623,2182623,228,10000,0,-10000,0
2186355,2182613,2182613,490,10000,0,-10000,0
2186360,2182600,2182600,550,10000,0,-10000,0
2186364,2182593,2182593,482,10000,0,-10000,0
2186365,2182592,2182592,543,10000,0,-10000,0
2186366,2182591,2182591,400,10000,0,-10000,0
2186368,2182586,2182586,292,10000,0,-10000,0
2186371,2182582,2182582,536,10000,0,-10000,0
2186372,2182575,2182575,541,10000,0,-10000,0
2186374,2182571,2182571,396,10000,0,-10000,0
2186375,2182570,2182570,224,10000,0,-10000,0
2186376,2182566,2182566,539,10000,0,-10000,0
2186377,2182564,2182564,476,10000,0,-10000,0
2186378,2182563,2182563,493,10000,0,-10000,0
2186382,2182550,2182550,339,10000,0,-10000,0
2186383,2182549,2182549,470,10000,0,-10000,0
2186384,2182548,2182548,484,10000,0,-10000,0
2186392,2182521,2182521,358,10000,0,-10000,0
2186397,2182481,2182481,478,10000,0,-10000,0
2186398,2182475,2182475,372,10000,0,-10000,0
2186399,2182474,2182474,389,10000,0,-10000,0
2186401,2182461,2182461,366,10000,0,-10000,0
2186402,2182447,2182447,369,10000,0,-10000,0
2186403,2182445,2182445,304,10000,0,-10000,0
2186404,2182444,2182444,476,10000,0,-10000,0
2186407,2182422,2182422,398,10000,0,-10000,0
2186408,2182872,2182872,349,10000,0,-10000,0
2186409,2182863,2182834,483,10000,0,-10000,-29
2186410,2180018,2182788,466,10000,0,-10000,2770
2186412,2179850,2182690,218,10000,0,-10000,2840
2186413,2183190,2183190,268,10000,0,-10000,0
2186414,2183171,2183171,270,10000,0,-10000,0
2186421,2140799,2140799,251,10000,0,-10000,0
2186422,2141233,2141233,265,10000,0,-10000,0
2186424,2150633,2150633,241,10000,0,-10000,0
2186425,2150633,2150633,241,10000,0,-10000,0
2186426,2151549,2151549,228,10000,0,-10000,0
2186427,2151974,2151974,271,10000,0,-10000,0
2186428,2151756,2151756,257,10000,0,-10000,0
2186429,2151756,2151756,257,10000,0,-10000,0
2186431,2152432,2152432,215,10000,0,-10000,0
2186432,2153695,2153695,246,10000,0,-10000,0
2186437,2159405,2159405,252,10000,0,-10000,0
2186438,2160080,2160080,259,10000,0,-10000,0
2186439,2160080,2160080,259,10000,0,-10000,0
2186442,2163841,2163841,224,10000,0,-10000,0
2186443,2163841,2163841,224,10000,0,-10000,0
2186447,2165742,2165742,246,10000,0,-10000,0
2186448,2165742,2165742,246,10000,0,-10000,0
2186451,2167807,2167807,274,10000,0,-10000,0
2186452,2168085,2168085,215,10000,0,-10000,0
2186457,2169409,2169409,258,10000,0,-10000,0
2186459,2169291,2169291,261,10000,0,-10000,0
2186460,2169281,2169281,259,10000,0,-10000,0
2186461,2169244,2169244,398,10000,0,-10000,0
2186464,2170604,2170604,203,10000,0,-10000,0
2186465,2170879,2170879,261,10000,0,-10000,0
2186466,2179913,2171578,267,10000,0,-10000,-8335
2186467,2172381,2172381,272,10000,0,-10000,0
2186469,2174154,2172646,307,10000,0,-10000,-1508
2186472,2174253,2174253,334,10000,0,-10000,0
2186475,2176491,2176491,271,10000,0,-10000,0
2186478,2176349,2176349,270,10000,0,-10000,0
2186479,2176347,2176347,432,10000,0,-10000,0
2186481,2176345,2176345,270,10000,0,-10000,0
2186483,2176339,2176339,256,10000,0,-10000,0
2186485,2176334,2176334,275,10000,0,-10000,0
2186487,2176302,2176302,262,10000,0,-10000,0
2186488,2176301,2176301,235,10000,0,-10000,0
2186489,2176301,2176301,235,10000,0,-10000,0
2186492,2176254,2176254,249,10000,0,-10000,0
2186493,2176815,2176815,244,10000,0,-10000,0
2186494,2176761,2176761,244,10000,0,-10000,0
2186495,2177174,2177174,345,10000,0,-10000,0
2186496,2177159,2177159,545,10000,0,-10000,0
2186497,2177137,2177137,305,10000,0,-10000,0
2186503,2177027,2177027,340,10000,0,-10000,0
2186505,2177283,2177283,198,10000,0,-10000,0
2186508,2177548,2177548,217,10000,0,-10000,0
2186509,2177772,2177772,254,10000,0,-10000,0
2186510,2178259,2178259,238,10000,0,-10000,0
2186511,2180032,2180032,355,10000,0,-10000,0
2186523,2179991,2179991,483,10000,0,-10000,0
2186524,2179985,2179985,549,10000,0,-10000,0
2186531,2179872,2179872,480,10000,0,-10000,0
2186532,2179870,2179870,376,10000,0,-10000,0
2186535,2179804,2179804,296,10000,0,-10000,0
2186536,2171562,2180153,411,10000,0,-10000,8591
2186538,2182560,2182560,552,10000,0,-10000,0
2186543,2182870,2182870,401,10000,0,-10000,0
2186548,2182857,2182857,467,10000,0,-10000,0
2186549,2182856,2182856,357,10000,0,-10000,0
2186550,2182855,2182855,225,10000,0,-10000,0
2186554,2182843,2182843,334,10000,0,-10000,0
2186556,2182840,2182840,469,10000,0,-10000,0
2186557,2182839,2182839,457,10000,0,-10000,0
2186560,2182836,2182836,465,10000,0,-10000,0
2186562,2182832,2182832,490,10000,0,-10000,0
2186563,2182830,2182830,347,10000,0,-10000,0
2186569,2182821,2182821,545,10000,0,-10000,0
2186570,2182820,2182820,546,10000,0,-10000,0
2186571,2182819,2182819,471,10000,0,-10000,0
2186572,2182818,2182818,467,10000,0,-10000,0
2186573,2182817,2182817,226,10000,0,-10000,0
2186574,2182816,2182816,537,10000,0,-10000,0
2186581,2182805,2182805,370,10000,0,-10000,0
2186582,2182804,2182804,462,10000,0,-10000,0
2186583,2182795,2182795,338,10000,0,-10000,0
2186585,2182793,2182793,356,10000,0,-10000,0
2186588,2182785,2182785,469,10000,0,-10000,0
2186589,2182784,2182784,360,10000,0,-10000,0
2186590,2182781,2182781,370,10000,0,-10000,0
2186591,2182779,2182779,358,10000,0,-10000,0
2186592,2182778,2182778,542,10000,0,-10000,0
2186594,2182776,2182776,383,10000,0,-10000,0
2186595,2182775,2182775,444,10000,0,-10000,0
2186596,2182774,2182774,294,10000,0,-10000,0
2186597,2182773,2182773,327,10000,0,-10000,0
2186598,2182765,2182765,316,10000,0,-10000,0
2186600,2182755,2182755,345,10000,0,-10000,0
2186603,2182737,2182737,289,10000,0,-10000,0
2186607,2182718,2182718,426,10000,0,-10000,0
2186608,2182716,2182716,339,10000,0,-10000,0
2186609,2182714,2182714,459,10000,0,-10000,0
2186612,2182675,2182675,539,10000,0,-10000,0
2186613,2182640,2182640,317,10000,0,-10000,0
2186617,2183441,2183441,273,10000,0,-10000,0
2186618,2183435,2183435,266,10000,0,-10000,0
2186621,2183360,2183360,258,10000,0,-10000,0
2186626,2029372,2029372,192,10000,0,-10000,0
2186633,2137617,2137617,247,10000,0,-10000,0
2186634,2139543,2139543,314,10000,0,-10000,0
2186636,2145205,2145205,237,10000,0,-10000,0
2186637,2145454,2145454,261,10000,0,-10000,0
2186639,2146673,2146673,187,10000,0,-10000,0
2186642,2151974,2151974,271,10000,0,-10000,0
2186646,2153414,2153414,397,10000,0,-10000,0
2186647,2153409,2153409,401,10000,0,-10000,0
2186648,2153776,2153776,297,10000,0,-10000,0
2186649,2154628,2154628,254,10000,0,-10000,0
2186650,2154628,2154628,254,10000,0,-10000,0
2186653,2155491,2155491,254,10000,0,-10000,0
2186657,2157230,2157230,244,10000,0,-10000,0
2186659,2158564,2158564,316,10000,0,-10000,0
