ID,Sporelayer,Quickener,Generation,Birth_step,Death_step,Lifespan,Sex_check,cgen
1048,1042,1042,19,1950,1999,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_0_-1_AGAPBRAFBMADFB_-1_BM_-1_BMBMADFC_-1_1_AFBMADFD_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_1_-90_1_APFH_-1_-1_APEQAF_0_ADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1049,860,860,22,1950,0,-1950,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AAAA_1_ADFA_1_BRAFBMADFBBMAF_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRAFBMAPBRADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_AFBMADFG_0_2_FH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_-1_0_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1050,1017,1017,22,1950,2099,149,0,30
1051,1044,1044,22,1950,2149,199,0,0
1052,934,934,35,1950,2149,199,0,EY_9_AA_9_AA_1_AA_9_AA_-1_APEQAA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_APBRAFBMADFB_-1_0_-1_BMARAEBKFC_1_FD_1_BRAFBMAKABAFBMADFE_1_AP_0_AFBM_-1_AP_0_AF_1_AFBMADFF_0_-1_APBRAFBMADFG_0_0_-1_FH_-1_2_AC_9_ADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_-31_76_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1053,1045,1045,34,1950,2099,149,0,EY_9_AA_9_AA_1_AA_9_AA_2_AC_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_APBRAFBMADFB_-1_0_-1_BMARAEBKFC_-1_-85_83_-35_BGFDBM_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_0_0_-1_FH_-1_ADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1054,763,763,13,1950,2099,149,0,EY_9_AA_9_AA_1_AA_9_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFABRAFBMAD_1_1_APBRAFBMADFBEF_-7_ER_-1_0_APBRAFBMADFC_-1_1_APBRBRAFBMAFBMADFD_1_0_APBRAFBMAD_-59_13_FE_1_-1_APBRAFBMADAPBRAFFF_0_1_APBRAFBMADFG_-1_-1_APBR_-1_APEXDHBMADFHEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1055,972,972,14,1950,0,-1950,0,33
1056,985,995,4,1950,2049,99,10,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_APBRAFBMADFC_-1_1_APBRAFBMADFD_1_AFBMADFE_1_-1_APBRAFBMADFF_0_1_APBRAFBMADFG_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1057,989,989,20,1950,2049,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_AFBMBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_FD_1_BRAPBRAFBMADFE_1_-1_AP_42_DBDZ_97_0_AFBMADFF_0_1_APBR_1_APADFG_0_APBRAFBMADFH_-1_-1_BRAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMAF_72_ES_-22_-81
1058,1046,1046,20,1950,1999,49,0,16
1059,1047,1047,34,1950,2049,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AC_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_APDQBRAFBMADFB_-1_0_-1_BMARAEBKFC_-1_1_1_BRAFBMADFD_1_BRAFBMAPBRBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_0_-1_FH_-1_-1_APEQADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BM_0_0_-1_BMAF_0_APBRAF_0_-1_BMA
1060,767,767,13,1950,1999,49,0,5
1061,1025,1025,23,1950,2049,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_9_AA_7_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AAAA_1_ADFA_1_BRAFBMADFBBMAF_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_2_0_2_FH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_-1_0_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1062,1049,1049,23,1950,2199,249,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AAAA_1_ADFA_1_BRAFBMADFBBMAF_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRAFBMAPBRADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_AFBMADFG_0_2_FH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_-1_0_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1063,1028,1028,14,1950,2149,199,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APDQBRAFBMADFB_-1_0_-1_BMADAFBMADFC_-1_1_APBRAFBMBMFD_1_BRAPBRAFBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_APFH_-1_-1_APEQBUBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1064,943,943,32,1950,1999,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AC_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_APBRAFBMADFB_-1_0_-1_BMARAEBKFC_-1_FD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AF_1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_0_-1_FH_-1_-1_APEQADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1065,1056,1056,5,1950,2149,199,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_APBRAFBMADFC_-1_1_APBRAFBMADFD_1_AFBMADFE_1_-1_APBRAFBMADFF_0_1_APBRAFBMADFG_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1066,1058,1058,21,1950,2149,199,0,16
1067,914,914,10,1950,2249,299,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AAAA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFAAD_1_EQEXEXBM_1_FB_-1_0_APAFAFBMADFC_-1_1_1_-1_APBRADFD_1_0_APBRAFBMADFEAPBRAFBMADFF_0_1_APBKAFBMADFG_-1_-1_APBRAFBMADFHEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1068,1059,1059,35,1950,2049,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AC_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_APDQBRAFBMADFB_-1_0_-1_BMARAEBKFC_-1_1_1_BRAFBMADFD_1_BRAFBMAPBRBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_0_-1_FH_-1_-1_APEQADFIEU_4_DLED_-1_DJ_11_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BM_0_0_-1_BMAF_0_APBRAF_0_-1_BMA
1069,908,908,32,2000,0,-2000,0,EY_9_AA_9_AA_1_AA_9_AA_2_AC_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_APDQBR_49_AHAIAFBMADFB_-1_AZBQFC_-1_1_1_BRAFBMADFDAPBRAFBMAPBRAFBMADFE_1_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_-1_FH_-1_-1_APEQADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BM_0_0_-1_BMAF_0_APBRAF_0_-1_BMA
1070,1062,1062,24,2000,2199,199,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AAAA_1_ADFA_0_AFBMADADFBBMAF_-1_BM_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_AP_0_AFBM_-1_AP_0_AFBMADFE_1_BRAFBMFF_0_2_FG_-1_-1_-1_APEQAFAPEQAFBMADFHEU_4_DLED_-1_0_DSBQAF_0_DSBQAF_1_1_BMAF_0_-1_-1_0_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1071,1000,1000,21,2000,0,-2000,0,22
1072,1036,1036,19,2000,2099,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_9_AA_8_AA_9_AA_1_ADFA_0_-1_APBRAFBMADFB_-1_0_-1_BMBMADFC_-1_1_APBRAFBMADFD_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_1_1_APFH_-1_-1_APEQAFBMDGAZADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1073,1035,1035,20,2000,0,-2000,0,6
1074,1005,1005,5,2000,0,-2000,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_APBRAFBMADFC_1_0_APBRAFFD_1_-1_APBRAFBMADFE_0_1_APBRAFBMADFF_-1_-1_APBRAFBMADFGEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1076,952,952,7,2000,2149,149,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_-1_APBRAPBRAFBMADFC_-1_1_BMADFD_0_1_APBRAFBMADFE_1_-1_APBRAFBMADFF_1_ECAPBRAFBMADFG_0_-1_APBRAFBMADFH_-3_1_EK_0_AFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_DM_-83_-8_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1077,882,882,21,2000,2099,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_BRAFBMADFBBMAF_-1_BMAFBM_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_2_FH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_-1_0_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1078,954,954,24,2000,2099,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBM_16_ADFB_-1_0_-1_BM_0_-1_BMAFBMADFC_-1_AP_-26_AJAPFD_1_-49_77_AAFE_-1_APBR_0_FF_0_1_BRAFADBRAFBMADFG_0_-1_1_APBRBMADFH_-1_FIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1080,1064,1064,33,2000,2149,149,0,EY_9_AA_9_AA_1_AA_9_AA_2_AC_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_APBRAFBMADFB_-1_0_-1_BMARAEBKFC_-1_FD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AF_1_AP_0_AFBMADFF_0_1_APFG_0_0_-1_FH_-1_-1_APEQADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1081,1042,1042,19,2000,2049,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_0_-1_AGAPBRAFBMADFB_-1_BM_-1_BMBMADFC_-1_ADFD_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_1_-90_1_APFH_-1_-1_APEQAF_0_ADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1082,695,695,5,2000,2099,99,0,2
1083,1069,1069,33,2000,0,-2000,0,EY_9_AAAA_9_AA_2_AC_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_APDQBR_49_AHAIAFBMADFB_-1_AZBQFC_-1_1_1_BRAFBMADFDAPBRAFBMAPBRAFBMADFE_1_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_-1_FH_-1_-1_APEQADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BM_0_0_-1_BMAF_0_APBRAF_0_-1_BMA
1084,825,825,6,2000,2149,149,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_-1_-1_APBRAPBRAFBMADFB_-1_APAPBRAFBMADFC_1_ECAPBRAFBMADFD_1_-1_APBRAFBMADFE_0_1_APBRDZ_-54_AFBMADFF_0_-1_1_BRAFBMADFG_-1_0_DZ_0_BIBMADFHEU_4_DLED_-1_0_DSBQAF_-1_BQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1085,1073,1073,21,2000,0,-2000,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_BRAFBMADFBBMAF_-1_BMAFFC_-1_1_APBRAFBMADFD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_2_FH_-1_-1_APEQAFBMA
1087,817,817,19,2000,0,-2000,0,0
1088,1015,1015,20,2000,0,-2000,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_0_-1_APBRAFBMADFB_-1_0_-1_BMBMADFC_-1_1_APBRADFD_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPEPFG_1_-90_1_APFHAPEQAF_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1089,975,928,22,2000,0,-2000,-47,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_BRAFAFBMBMADFBBMAF_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_2_FH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_-1_0_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1090,1080,1080,34,2000,0,-2000,0,EY_9_AA_9_AA_1_AA_9_AA_2_AC_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_APBRAFBMADFB_-1_0_-1_BMARAEBKFC_-1_FD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AF_1_AP_0_AFBMADFF_0_1_APFG_0_0_-1_FH_-1_-1_APEQADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1091,812,812,25,2000,2049,49,0,4
1092,1017,1017,22,2000,2049,49,0,30
1093,1047,1047,34,2000,2049,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AC_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_APDQBRAFBMADFB_-1_0_-1_BMARAEBKFC_-1_1_1_BRAFBMADFD_1_BRAFBMAPBRBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_0_-1_FH_-1_-1_APEQADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BM_0_0_-1_BMAF_0_APBRAF_0_-1_BMA
1094,1081,1081,20,2000,0,-2000,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_0_-1_AGAPBRAFBMADFB_-1_BM_-1_BMBMADFC_-1_ADFD_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_1_-90_1_APFH_-1_-1_APEQAF_0_ADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1095,1049,1049,23,2000,2149,149,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AAAA_1_ADFA_1_BRAFBMADFBBMAF_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRAFBMAPBRADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_AFBMADFG_0_2_FH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_-1_0_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1096,1082,1082,6,2000,2249,249,0,2
1097,865,865,20,2000,2149,149,0,16
1098,956,956,20,2000,2049,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_AFBMBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRADFD_0_APBRAFAFBMADFE_1_-1_AP_42_DBDZ_97_0_AFBMADFF_0_1_APBR_1_APADFG_1_BRAPBRBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMAF_72_ES_-22_-81
1100,1021,1021,20,2000,0,-2000,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_AFBMBRAFBMADFB_-1_-71_58_0_-1_BMAFBMADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_-1_AP_42_DBDZ_97_0_AFBMADFF_0_1_APBR_1_APADFG_0_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_72_ES_-22_-81
1101,767,767,13,2000,2199,199,0,5
1103,1087,1087,20,2000,2049,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_AFBMBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_-1_AP_42_DBDZ_97_0_AFBMADFF_0_1_APBR_1_APADFG_0_APBRAFBMADFH_-1_44_BJEI_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMAF_72_ES_-22_-81
1104,1091,1091,26,2000,0,-2000,0,4
1105,1011,1011,6,2000,2099,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_DZECAPBRAFBMADFC_-1_1_APBRAFBMADFD_1_0_APBRAFBMADFE_-1_APBRBRAFBMADFF_0_1_APBRAFBMADFG_0_1_-1_APAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1106,1096,1096,7,2000,2099,99,0,32
1107,914,914,10,2000,2199,199,0,10
1108,1097,1097,21,2000,0,-2000,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_0_-1_AF_0_-1_BMADFB_-1_0_-1_BMBMADFC_-1_1_APBRAFBMADFD_1_BRADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_1_-90_1_APFH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAPBRAFBMA
1109,886,1033,33,2000,2099,99,147,EY_9_AA_9_AA_1_AA_9_AA_2_AC_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_APBRAFBMADFB_-1_0_-1_BMARAEBKFC_-1_1_EW_-1_AFBMADFDAFBM_1_BMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_0_-1_-1_FH_-1_-71_APBRAPEQADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1110,965,965,21,2000,2099,99,0,0
1111,1098,1098,21,2000,2099,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_AFBMBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRADFD_0_APBRAFAFBMADFE_1_-1_AP_42_DBDZ_97_0_AFBMADFF_0_1_1_APADFG_1_BRAPBRBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMAF_72_ES_-22_-81
