ID,Sporelayer,Quickener,Generation,Birth_step,Death_step,Lifespan,Sex_check,cgen
1062,1049,1049,23,1000,1999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AAAA_1_ADFA_1_BRAFBMADFBBMAF_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRAFBMAPBRADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_AFBMADFG_0_2_FH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_-1_0_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1063,1028,1028,14,1000,1999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APDQBRAFBMADFB_-1_0_-1_BMADAFBMADFC_-1_1_APBRAFBMBMFD_1_BRAPBRAFBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_APFH_-1_-1_APEQBUBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1064,943,943,32,1000,1999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AC_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_APBRAFBMADFB_-1_0_-1_BMARAEBKFC_-1_FD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AF_1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_0_-1_FH_-1_-1_APEQADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1065,1056,1056,5,1000,1999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_APBRAFBMADFC_-1_1_APBRAFBMADFD_1_AFBMADFE_1_-1_APBRAFBMADFF_0_1_APBRAFBMADFG_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1066,1058,1058,21,1000,1999,999,0,15
1067,914,914,10,1000,1999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AAAA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFAAD_1_EQEXEXBM_1_FB_-1_0_APAFAFBMADFC_-1_1_1_-1_APBRADFD_1_0_APBRAFBMADFEAPBRAFBMADFF_0_1_APBKAFBMADFG_-1_-1_APBRAFBMADFHEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1068,1059,1059,35,1000,1999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AC_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_APDQBRAFBMADFB_-1_0_-1_BMARAEBKFC_-1_1_1_BRAFBMADFD_1_BRAFBMAPBRBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_0_-1_FH_-1_-1_APEQADFIEU_4_DLED_-1_DJ_11_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BM_0_0_-1_BMAF_0_APBRAF_0_-1_BMA
1074,1005,1005,5,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_APBRAFBMADFC_1_0_APBRAFFD_1_-1_APBRAFBMADFE_0_1_APBRAFBMADFF_-1_-1_APBRAFBMADFGEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1085,1073,1073,21,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_BRAFBMADFBBMAF_-1_BMAFFC_-1_1_APBRAFBMADFD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_2_FH_-1_-1_APEQAFBMA
1113,1099,1099,6,2000,3999,1999,0,4
1138,825,825,6,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_-1_APBRAPBRAFBMADFC_-1_1_APBRAFBMADFD_1_ECAPBRAFBMADFE_1_-1_APBRAFBMADFF_0_1_APBRAFBMADFG_0_-1_AP_0_DZ_0_AFFH_-1_BRAFBMADBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1252,1234,1234,22,2000,4999,2999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_9_AA_8_AA_9_AA_1_ADFA_-1_0_-1_BMBMADFB_0_1_APBRAFAPBRFCBMADAFBM_1_BRBMADAFBMADFD_1_AP_0_AFBM_-1_AP_0_AFBMADFE_-1_1_APBRAFBMADFFFG_-1_-1_APEQAFBMDGAZADFHEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1270,1212,1212,13,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AAAA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFAAD_1_EQEXEXBM_1_FB_-1_0_APAFAFBMADFC_-1_1_1_-1_APBRADFD_1_0_APBRAFBMADFEAPBRAFBMADFF_0_1_APBKAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1290,846,846,13,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APDQBRAFBMADFB_-1_0_APBRAFBMADFC_-1_1_-1_BRAFBMADFD_1_BRAPBRAFBMADFEFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_APBMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1297,1094,1094,21,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_0_-1_AGAPBRAFBMADFB_-1_BM_-1_BMBMADFC_-1_ADFD_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_1_-90_1_APFH_-1_-1_APEQAF_0_ADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1300,1283,1283,7,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_BRAFBMADFC_-1_1_APBRAFBMADFD_1_0_APADFE_1_-1_APBRAFBMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1310,1297,1297,22,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_0_-1_AGAPBRAFBMADFB_-1_BM_-1_BMBMADFC_-1_ADFD_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_1_-90_1_APFH_-1_-1_APEQAF_0_ADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1311,1088,1088,21,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_0_-1_APBRAFBMADFB_-1_0_-1_BMBMADFC_-1_1_APBRADFD_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPEPFG_1_-90_1_APFHAPEQAF_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1419,1339,1339,12,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_-1_APBRAPBRAFBMADFC_-1_1_BMADFD_0_1_APBRAFFE_1_-1_AP_0_AFBMADFF_1_ECAPBRAFBMADFG_0_-1_APBRAFBMADFH_-3_1_EKBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_DM_-83_-8_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1444,1421,1421,9,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_APBRAFBMADFC_-1_1_APBRAFBMADFD_1_0_APBRAFBMADFE_1_-1_APBRAFBMADFF_0_1_APBRAFBMADFG_-3_2_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1447,200,1007,11,2000,2999,999,807,20
1456,1369,1369,6,2000,2999,999,0,16
1458,1431,1431,8,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_1_APBRAFBMADFC_-1_-4_DSDVAKBMADFD_1_-1_APBRAFBMADFE_0_1_APBRAFBMADFF_0_-1_APBRAFBMADFG_-1_-1_APBRAFBMADFHEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_AF_0_-1_BMA
1478,826,826,11,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_APBRAFBMADFC_-1_1_APBRAFBMADFD_1_0_APBRAFBMADFE_1_BMADFF_0_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1480,1307,1307,8,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_DZECAPBRAFBMADFC_-1_1_APBRAFBMADFD_1_0_APBRAFBMADFE_1_-1_APBRAFBMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BM_-1_BMAF_0_-1_BMA
1486,1401,1401,25,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_BRAFBMADFBBM_-38_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_1_2_FHAF_0_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_-1_0_0_-1_BMAF_0_-1_BM_-1_-1_APBRAF_0_-1_BMA
1522,1359,1359,13,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFAAPBRAFBMAFBMADFB_-1_0_DZDMDVAVAYBMADFC_-1_1_APBRAFBMADFD_1_0_1_1_APBRADFE_1_-1_AQECDZDMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1527,1420,1420,29,2000,2999,999,0,EYAA_1_AABMAD_2_AA_9_AA_3_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMARAEBKFC_-1_1_APBRAFBMADFDAFBM_1_BRBMADAFBMAFBM_1_BRADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRFG_0_-1_-1_FH_-1_-71_EW_-1_APEQ_-69_AMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1529,1499,1499,13,2000,3999,1999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_-1_0_DZECAPBRAFBMADFB_-1_1_APBRAFBMADFC_1_0_APBRAFBMADFD_1_-1_AQFE_0_1_APBRAFBMADFF_0_-1_APBRAFBMADFG_-1_-1_APBRAFBMADFHEU_4_0_-1_DLED_-1_0_DSBQDSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1543,1522,1522,14,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFAAPBRAFBMAFBMADFB_-1_0_DZDMDVAVAYBMADFC_-1_1_APBRAFBMADFD_1_0_1_1_APBRADFE_1_-1_AQECDZDMADFF_0_1_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1547,1462,1462,32,2000,2999,999,0,EY_9_AA_9_AA_1_AABMAD_2_AA_9_AA_3_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFAYBE_-18_ARBMADFB_-1_0_3_BJEKAABKFC_-1_1_APFDAFBM_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRENAPBRFG_0_-1_-1_FH_-1_-71_EW_-1_APEQADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAFAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAFAPBRAF_0_-1_BMA
1605,1507,1507,25,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_AFBMBRAFBMADFB_-1_0_AFBMADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_-1_AP_42_DBDZ_93_3_AFBMADFF_0_1_APBR_1_APADFG_-1_-1_APBRAFBMADFHEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMAF_72_ES_-22_-81
1619,1337,1337,10,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_DZECAPBRAFBMADFC_-1_1_APBRAFBMADFD_1_0_APBRAFBMADFE_1_-1_AQECDZDMADFF_0_1_APBRAFBMADFG_-1_-1_APBRAFBMADFH_0_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1626,1349,1349,24,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_AFBMBRAFBMADFB_-1_0_AFBMADFC_-1_1_APBRADFD_1_BRAPBRAF_-1_ADFE_1_BMAP_42_DBDZ_97_0_AFBMADFF_0_1_APBR_1_APADFG_0_APBRAFBMADFHEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMAF_72_ES_-22_-81
1632,1547,1547,33,2000,4999,2999,0,EY_9_AA_9_AA_1_AABMAD_2_AA_9_AA_3_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFAYBE_-18_ARBMADFB_-1_0_3_BJEKAABKFC_-1_1_APFDAFBM_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRENAPBRFG_0_-1_-1_FH_-1_-71_EW_-1_APEQADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAFAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAFAPBRAF_0_-1_BMA
1648,1555,1555,9,2000,2999,999,0,0
1663,1469,1469,23,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_0_-1_AGAPBRAFBMADFB_-1_BM_-1_BMBMADFC_-1_ADFD_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_1_-90_1_APFH_-1_-1_APEQAF_0_ADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1668,845,845,18,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_0_-1_APBRAFBMADFB_-1_0_-1_BMBMADFC_-1_1_APBRAFBMADFDAPBRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_1_-90_1_APFH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_1_BRAF_0_-1_BMA
1672,1643,1643,36,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AC_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_BMADAPBRAFBMADFB_-1_0_-1_BMARAEBKFC_-1_FD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AF_1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_0_-1_FH_-1_-1_APEQADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1675,1579,1579,10,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_-1_APBRAPBRAFBMADFC_-1_1_APBRAFBMADFD_1_ECAPBRAFBMADFE_1_-1_APBRAFBMADFFBMADAPBRAFBMADFG_0_-1_APBRAFBMADFH_-1_0_DZ_0_AF_0_1_FIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1686,1658,1658,12,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APAFBMBHADFB_-1_0_DZBRBABRAFBMADFC_-1_1_APBRAFBMADFD_1_0_APBRAFBMADFE_1_-1_APBRBREEADFF_0_1_APBCDREFADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1706,1675,1675,11,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_-1_APBRAPBRAFBMADFC_-1_1_APBRAFBMADFD_1_ECAPBRAFBMADFE_1_-1_APBRAFBMADFFBMADAPBRAFBMADFG_0_-1_APBRAFBMADFH_-1_0_DZ_0_AF_0_1_FIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
1710,1254,1254,25,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_BRAFBMAPAA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AAAA_1_ADFA_1_BRAFBMADFBBMAF_-1_BMAFBMADFC_6_-3_APBRAFBMADFD_1_AA_4_AA_9_BRAF_42_BMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_FH_-1_-1_APEQAFFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_-1_0_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
1751,1550,1550,21,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_AFBMBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_-1_AP_42_DBDZ_97_0_AFBMADFF_0_1_APAY_-2_AZBUFG_0_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMAF_72_ES_-22_-81
1756,1728,1728,14,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_-1_APBRAFBMADFB_-1_0_DZECAPBRAFBMADFC_-1_1_APBRAFBMFD_1_0_APBRAFBMADFE_1_1_APBRAFBMADFF_0_1_APBRAFBMADFG_-3_2_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BM_-1_BMAF_0_-1_BMA
1771,1553,1553,23,2000,2999,999,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_AFBMBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_ADFD_1_BRAPBRAFBMADFE_1_-1_AP_42_DBDZ_97_0_AFBMADFF_0_1_APBR_1_APADFG_0_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_-2_ETESAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMAF_72_ES_-22_-81
